id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
19316,752,hời_hợt,22/05/2022,12:05,5,422216594,positive
19317,2375,,9/9/2020,12:14,2,422205162,negative
19318,787,,22/06/2021,8:16,5,249500027,positive
19319,1141,nhạy_cảm,18/11/2023,10:21,5,422218629,positive
19320,2715,hoạt_động liên_tục,23/04/2024,2:08,5,422211276,positive
19321,1950,,2/3/2023,17:44,5,422209262,positive
19322,419,,14/03/2023,9:17,5,422211276,positive
19323,2650,,29/10/2021,1:35,5,422203302,positive
19324,1670,nổi_bật,2/7/2024,7:53,3,422214672,negative
19325,2875,cụ_thể,28/07/2023,12:50,4,358300002,positive
19326,702,dễ_dàng thoải_mái,27/04/2023,18:24,5,308500037,positive
19327,1668,,30/01/2022,19:49,5,422203807,positive
19328,2367,dễ_dàng thoải_mái,30/04/2023,12:59,5,422205164,positive
19329,680,,30/04/2023,20:04,5,422216594,positive
19330,2004,nhiệt_tình nhẹ_nhàng,24/11/2022,18:59,5,249500027,positive
19331,4183,,11/6/2023,12:30,5,251900019,positive
19332,3051,,27/07/2023,11:15,5,422203645,positive
19333,3848,nhiệt_tình,5/4/2022,12:11,5,100140042,positive
19334,1742,tuyệt_vời sần_sùi nhạy_cảm xuất_sắc,18/08/2023,9:13,5,100240016,positive
19335,3153,,24/05/2022,13:15,1,422203510,negative
19336,1109,,14/06/2022,21:36,5,422206042,positive
19337,298,nhạy_cảm,15/03/2021,11:09,5,205100136,positive
19338,2465,hiệu_quả,22/06/2019,23:28,5,422202253,positive
19339,2535,hiệu_quả,15/11/2020,16:04,5,204100003,positive
19340,1109,,14/05/2022,16:32,5,308100023,positive
19341,3613,,23/04/2023,21:49,5,253900002,positive
19342,689,dễ_dàng thoải_mái,1/5/2023,10:01,5,422205163,positive
19343,2938,,4/1/2024,15:21,5,200500293,positive
19344,2396,dễ_chịu,27/04/2023,20:16,5,204100054,positive
19345,1727,dễ_chịu,20/11/2023,12:38,5,100220037,positive
19346,3084,,3/10/2022,23:22,1,422211389,negative
19347,2189,bình_thường có_thể,1/8/2023,21:06,5,422207414,positive
19348,2005,,24/11/2022,16:18,5,422203145,positive
19350,1207,nhẹ_nhàng,29/07/2021,10:59,5,249500013,positive
19351,3021,,27/06/2022,6:31,4,343700002,positive
19352,251,,16/08/2021,15:43,4,205100136,positive
19353,2940,,28/12/2023,15:21,5,200500095,positive
19354,2340,dễ_dàng thoải_mái,2/5/2023,10:56,5,308500004,positive
19355,4203,,27/02/2023,20:15,5,422205804,positive
19356,3816,,8/6/2021,12:21,5,422206149,positive
19357,1348,hiệu_quả hợp_lý,4/7/2024,7:49,4,249500002,positive
19358,3636,,14/08/2022,9:02,5,343100024,positive
19359,792,,15/05/2021,1:45,5,358700005,positive
19360,1239,vệ_sinh,2/10/2023,5:52,4,422210280,positive
19361,366,dã_man,26/10/2018,19:57,5,205100146,positive
19362,1895,,12/4/2024,21:35,5,422205164,positive
19363,1111,dễ_chịu,8/8/2022,0:01,5,351700026,positive
19364,155,,12/2/2023,12:37,4,205100136,positive
19365,1238,đặc_biệt,4/5/2023,17:17,3,422206537,negative
19366,568,,6/10/2024,19:25,5,253900006,positive
19367,71,,13/10/2021,16:18,2,422206648,negative
19368,3081,,29/12/2020,19:49,4,357100008,positive
19369,2672,,17/12/2021,10:18,2,422203776,negative
19370,3207,,8/5/2024,16:05,5,422206972,positive
19371,170,,10/11/2022,9:26,2,422208807,negative
19372,145,nhạy_cảm hiệu_quả,19/04/2023,20:37,5,422216594,positive
19373,262,,15/07/2021,21:58,4,422203506,positive
19374,3722,,16/12/2021,14:36,1,377400001,negative
19375,106,,12/4/2023,19:24,5,365000011,positive
19376,2369,xứng_đáng,10/10/2024,14:09,2,308500015,negative
19377,1352,một_chút,20/10/2022,22:37,4,231100005,positive
19378,586,tiện_lợi,9/9/2023,23:44,5,253900006,positive
19379,3812,,13/01/2024,12:03,5,422204947,positive
19380,1126,,1/6/2023,12:38,5,422200152,positive
19382,2982,,17/09/2020,9:13,5,318900009,positive
19383,2290,,23/10/2020,13:17,5,100150059,positive
19384,307,,2/1/2021,11:36,5,422211447,positive
19385,1477,,19/09/2021,19:35,5,204900056,positive
19386,1163,khô_ráo,19/11/2021,6:59,5,422212097,positive
19387,2534,tươi_tắn,15/11/2020,16:06,5,422206537,positive
19388,327,,1/9/2020,15:22,5,422204259,positive
19389,1107,cần_thiết,21/12/2022,21:35,5,422204657,positive
19390,178,,4/10/2022,8:41,5,205100146,positive
19391,2399,dễ_dàng thoải_mái,27/04/2023,16:10,5,308500004,positive
19392,2055,,9/6/2022,13:02,5,422203145,positive
19393,3642,,19/07/2023,12:18,5,422207417,positive
19394,4033,cao_cấp cao_cấp bình_dân hiệu_quả kinh_tế eo_hẹp,30/06/2022,14:27,4,365000012,positive
19395,2367,dễ_dàng thoải_mái,30/04/2023,12:59,5,422202253,positive
19396,264,,12/7/2021,23:16,5,422211447,positive
19397,1397,trong_suốt dễ_chịu tuyệt_vời phải_chăng,20/07/2021,10:35,5,422200305,positive
19399,1803,,18/05/2020,19:57,2,343100029,negative
19400,345,,8/12/2019,22:54,5,345800015,positive
19401,2925,,20/08/2024,8:46,5,422207151,positive
19402,297,nhẹ_nhàng sạch_sẽ sạch_sẽ,11/4/2021,12:18,5,422214148,positive
19403,907,,12/4/2023,21:29,5,422204795,positive
19404,1545,,17/08/2022,20:10,5,211300007,positive
19405,1725,ổn_định,10/6/2020,10:27,3,100230064,negative
19406,2388,dễ_chịu,28/04/2023,15:50,5,204100019,positive
19407,140,,19/05/2023,22:18,5,350900001,positive
19408,1807,cơ_bản đặc_biệt,14/03/2020,20:25,3,249500013,negative
19409,69,bình_thường khó_khăn,16/11/2021,17:38,4,318900011,positive
19410,3531,dễ_chịu,2/7/2024,19:47,4,422202629,positive
19411,170,,7/11/2022,10:59,3,213300094,negative
19412,684,,30/04/2023,18:47,5,200400004,positive
19413,1147,khó_chịu,16/02/2023,15:32,4,200900037,positive
19414,1404,cùng_tận hợp_lý,13/10/2024,10:35,5,422217029,positive
19415,2576,,4/7/2024,20:58,5,100230069,positive
19416,226,,25/09/2021,12:23,5,422213992,positive
19417,1799,,17/03/2020,12:35,5,100220035,positive
19418,3493,hiệu_quả,23/07/2018,3:57,5,222600006,positive
19419,1153,nhạy_cảm li_ti,9/11/2022,4:16,5,422207423,positive
19420,504,kích_ứng,28/10/2022,19:48,5,371600007,positive
19421,3557,,6/9/2022,9:48,5,100250033,positive
19422,612,thân_thiện,26/03/2020,23:32,3,422214146,negative
19423,164,thực_sự,13/12/2022,8:25,5,422211447,positive
19424,702,dễ_dàng thoải_mái,27/04/2023,18:24,5,308500009,positive
19425,894,hiệu_quả,14/04/2023,11:51,5,422204795,positive
19426,1477,,12/8/2021,0:55,5,100220035,positive
19427,106,,31/05/2022,17:34,5,422206100,positive
19428,701,dễ_dàng thoải_mái,29/04/2023,17:28,5,308500004,positive
19429,3901,,20/09/2019,11:06,5,223600003,positive
19431,2811,rõ_rệt,23/01/2021,9:30,5,100180113,positive
19432,2775,an_toàn nhạy_cảm,19/07/2023,8:37,5,418800004,positive
19433,1552,,1/5/2023,22:48,5,422203671,positive
19434,749,quốc_dân,21/07/2022,20:04,5,100230056,positive
19437,743,,10/9/2022,9:13,5,200400004,positive
19439,791,đặc_biệt,5/4/2021,14:27,3,422208807,negative
19440,3166,,12/11/2020,9:39,1,256700006,negative
19441,2320,dễ_dàng thoải_mái,4/5/2023,16:51,5,422205160,positive
19442,3329,,18/12/2020,19:46,5,223600034,positive
19443,43,,20/12/2022,12:01,4,422208977,positive
19444,358,,26/10/2018,20:02,5,422206648,positive
19445,1993,,28/11/2022,12:05,5,249500019,positive
19446,4340,,24/11/2021,12:56,3,205100146,negative
19447,2471,tự_nhiên,15/05/2024,21:10,5,422204388,positive
19449,2343,dễ_dàng thoải_mái,2/5/2023,9:43,5,308500018,positive
19450,4284,bình_dân quan_trọng,25/07/2022,10:44,5,213300004,positive
19451,1922,hoàn_toàn có_thể,4/5/2023,14:37,2,343700002,negative
19452,2519,kích_ứng hiệu_quả trung_tính thích_hợp nhạy_cảm,17/07/2022,13:19,5,204100024,positive
19453,2012,hiệu_quả,21/11/2022,10:17,5,422203145,positive
19455,1001,có_thể,9/7/2021,15:51,5,422204795,positive
19456,361,,26/06/2023,10:29,5,100230059,positive
19457,2462,tuyệt_vời,3/9/2019,10:41,5,308500018,positive
19458,176,dễ_dàng thoải_mái,30/04/2023,12:08,5,422205162,positive
19459,2412,,29/03/2022,8:08,5,422205160,positive
19460,2867,khó_chịu,29/12/2021,10:39,5,355500011,positive
19461,2511,dễ_chịu,28/04/2023,11:38,5,422206537,positive
19462,2933,đầy_đủ,30/07/2024,20:51,5,422218099,positive
19463,2795,,28/12/2020,17:50,5,365000018,positive
19464,3953,thân_thiện,6/10/2023,17:11,5,100100001,positive
19465,1730,,20/11/2023,11:45,5,100240016,positive
19466,2017,,20/11/2022,18:03,5,249500019,positive
19467,134,,20/07/2023,15:03,5,422211447,positive
19468,2066,tự_nhiên,27/07/2021,14:32,5,249500027,positive
19469,2317,dễ_dàng thoải_mái,4/5/2023,18:44,5,308500004,positive
19470,840,dễ_dàng thoải_mái,30/04/2023,20:29,5,308500015,positive
19471,554,,5/1/2022,13:54,5,422216416,positive
19472,1364,,8/5/2021,23:25,5,207500002,positive
19473,1004,,12/9/2024,14:52,5,422200236,positive
19474,231,,16/12/2021,22:06,5,422206648,positive
19475,2351,dễ_dàng thoải_mái,1/5/2023,10:13,5,422205162,positive
19476,412,,9/4/2023,21:50,5,422208972,positive
19477,976,kích_ứng,16/10/2022,22:02,1,422206537,negative
19478,1018,dễ_dàng thoải_mái,2/5/2023,17:32,5,308500004,positive
19479,947,,10/4/2023,15:13,5,422204795,positive
19480,36,dễ_chịu,17/04/2023,11:27,5,318900012,positive
19481,2532,nhạy_cảm kích_ứng,15/11/2020,16:10,5,204100018,positive
19482,748,,22/07/2022,21:43,4,200400004,positive
19483,165,hiệu_quả một_chút khô_ráo hiệu_quả,10/7/2022,15:19,5,371600007,positive
19484,1247,đáng_kể,1/6/2023,12:37,4,422212333,positive
19485,2910,,24/12/2021,11:11,5,422207283,positive
19486,4040,,1/10/2020,16:33,5,365000012,positive
19487,734,,4/1/2023,12:50,5,100230057,positive
19488,260,,22/07/2021,13:25,4,422208807,positive
19489,1976,,1/5/2023,14:01,5,249500019,positive
19491,23,tốt_lành,4/9/2023,10:13,5,422208910,positive
19492,723,thường_xuyên nhạy_cảm,14/04/2023,11:40,5,200400003,positive
19493,695,dễ_dàng thoải_mái,29/04/2023,11:43,5,422205164,positive
19494,2302,,17/09/2017,14:47,5,100150058,positive
19495,297,,17/03/2021,14:24,5,422211447,positive
19496,2648,,19/01/2022,22:01,5,422203300,positive
19497,7,an_tâm,13/09/2024,19:25,5,422216896,positive
19498,369,,26/10/2018,19:05,5,422204259,positive
19499,1120,tuyệt_vời,19/04/2021,9:25,5,422204884,positive
19500,1450,,30/03/2023,10:03,5,204900004,positive
19501,702,dễ_chịu,27/04/2023,18:17,5,422206537,positive
19502,1533,,20/12/2023,10:04,5,211300007,positive
19503,118,hiệu_quả,4/12/2023,9:02,5,205100146,positive
19504,1848,,23/06/2023,16:02,5,224100009,positive
19505,3727,thích_hợp,4/5/2021,21:55,5,377400001,positive
19506,285,nhạy_cảm,17/12/2023,12:55,5,422212870,positive
19507,1884,kích_ứng li_ti tổn_thương êm_ru tuyệt_vời,22/09/2024,12:07,5,100210023,positive
19508,557,nhanh_nhẹ,27/10/2021,12:56,5,422216416,positive
19509,2703,dễ_chịu,15/04/2023,22:46,5,293500050,positive
19510,2680,,20/06/2021,21:35,3,422203809,negative
19511,2411,,31/10/2022,14:14,5,308500009,positive
19512,4447,,2/5/2023,19:40,1,422204906,negative
19513,265,,10/7/2021,17:40,5,205100137,positive
19514,121,,29/06/2021,9:29,4,224100007,positive
19515,2519,an_toàn nhạy_cảm tổn_thương an_tâm,17/07/2022,13:25,5,204100082,positive
19516,1829,,29/03/2024,13:55,5,249500021,positive
19517,542,,27/03/2022,9:14,5,422216416,positive
19518,140,nhạy_cảm,31/05/2023,14:53,5,245500002,positive
19519,4050,,24/03/2022,16:38,5,422204777,positive
19520,4466,đặc_biệt,4/9/2023,22:07,3,308500009,negative
19521,2116,,13/05/2024,13:57,5,422206644,positive
19522,2109,,31/03/2021,0:53,5,422202569,positive
19523,795,nổi_bật,23/07/2022,17:30,3,318900005,negative
19524,3010,tốt_bạn,18/03/2021,10:47,5,100150067,positive
19525,159,,29/01/2023,13:05,5,422211447,positive
19526,121,,19/11/2023,11:24,5,422208807,positive
19527,812,có_thể,28/02/2022,0:27,5,422205637,positive
19528,3362,ổn_định,2/6/2021,21:36,3,422208910,negative
19529,2212,bất_ngờ khô_ráo,17/03/2021,12:24,5,249500028,positive
19530,2531,,8/3/2021,9:33,5,422206537,positive
19531,747,,24/10/2022,19:33,5,249500019,positive
19532,1975,kích_ứng,12/5/2023,10:00,4,223600036,positive
19533,2482,,26/04/2022,21:51,3,422204388,negative
19534,826,tối_ưu nhạy_cảm,1/8/2024,8:23,5,422221873,positive
19535,232,,7/3/2022,14:45,5,318900005,positive
19536,1218,,4/12/2020,11:53,5,249500007,positive
19537,411,,10/4/2023,19:53,5,422208973,positive
19538,286,,28/05/2021,8:13,5,205100137,positive
19539,2628,kích_ứng hiệu_quả,19/08/2021,15:23,3,371600006,negative
19540,3827,,1/12/2020,23:42,5,345800013,positive
19541,690,,30/04/2023,18:33,5,100230059,positive
19542,4568,nổi_bật,11/2/2023,14:44,3,100240016,negative
19543,2371,dễ_dàng thoải_mái,29/04/2023,19:51,5,422205162,positive
19544,2122,kích_ứng,16/02/2023,7:46,5,422206644,positive
19545,156,kích_ứng dễ_chịu không_đâu,31/01/2023,23:39,5,422206648,positive
19546,23,tốt_lành,4/9/2023,10:13,5,422209322,positive
19547,3508,,1/10/2021,4:50,5,386000042,positive
19548,2439,,12/7/2022,10:29,2,205100137,negative
19550,397,,31/05/2023,17:29,5,422208975,positive
19551,296,,17/03/2021,16:34,5,422204259,positive
19552,189,kích_ứng,15/11/2022,12:46,5,422205345,positive
19553,815,,24/02/2020,23:20,5,200400003,positive
19554,2928,nhạy_cảm,30/03/2024,0:02,5,422207736,positive
19555,677,,3/5/2023,18:31,5,100230056,positive
19556,305,,15/01/2021,18:16,5,100150058,positive
19558,2473,trung_bình nhanh_chóng,4/5/2024,16:32,3,422204388,negative
19559,2533,thích_hợp nhạy_cảm,15/11/2020,16:08,5,422207283,positive
19560,1735,,20/11/2023,10:04,5,100240016,positive
19561,2076,,4/4/2020,6:06,5,249500019,positive
19562,1280,,19/10/2021,15:21,5,204900024,positive
19563,630,nổi_bật,26/06/2022,17:50,3,422211447,negative
19564,792,,15/05/2021,1:53,5,345800009,positive
19565,236,nổi_bật,13/12/2020,15:28,3,422210784,negative
19566,254,,10/8/2021,15:10,5,205100146,positive
19567,106,,31/05/2022,17:34,5,422209635,positive
19568,3676,,23/10/2017,7:13,5,422206043,positive
19569,1807,,28/10/2024,15:18,5,249500001,positive
19570,1511,,17/07/2023,14:27,5,422211549,positive
19571,3065,tương_xứng xuất_sắc,22/10/2023,12:33,3,422204906,negative
19572,2261,,15/04/2021,14:53,5,245500009,positive
19573,2445,tuyệt_vời,27/07/2020,7:54,5,308500009,positive
19574,4169,,17/06/2024,20:37,5,422208238,positive
19575,494,,11/12/2022,0:33,5,308500013,positive
19576,2546,từ_từ từ_từ,13/11/2020,21:14,5,204100018,positive
19577,2547,,12/11/2020,21:51,5,204100003,positive
19578,3840,dễ_chịu thích_hợp nóng_nực khó_chịu,15/05/2024,11:12,5,422219399,positive
19579,2412,,29/03/2022,8:08,5,308500013,positive
19580,680,,30/04/2023,14:25,5,204100019,positive
19581,1487,lâu_dài,10/1/2021,12:01,5,422210980,positive
19582,2387,dễ_dàng thoải_mái,28/04/2023,16:16,5,308500037,positive
19583,1989,,1/12/2022,12:10,5,249500027,positive
19584,100,,9/4/2020,23:27,5,318900009,positive
19585,1342,hiệu_quả,15/01/2021,14:24,5,253900003,positive
19586,2692,,19/11/2019,10:20,4,422203807,positive
19587,837,,4/4/2024,12:18,5,422204028,positive
19588,389,,15/09/2023,21:51,5,422208974,positive
19589,567,nhạy_cảm,4/11/2024,9:58,5,200400003,positive
19590,4224,,31/07/2023,20:20,5,422212361,positive
19591,2934,,12/7/2024,0:33,3,422217970,negative
19592,2298,thoải_mái,4/9/2018,17:29,5,100150058,positive
19593,2398,dễ_dàng thoải_mái,27/04/2023,16:28,5,422205160,positive
19595,839,,30/01/2024,15:56,5,422204028,positive
19596,2509,dễ_chịu,28/04/2023,18:08,5,204100019,positive
19597,2749,,2/11/2022,14:39,5,248700074,positive
19598,2292,nhiệt_tình,20/07/2020,11:35,5,422216098,positive
19599,3667,trời_ơi,28/07/2021,10:38,5,422206043,positive
19600,513,hoàn_toàn,19/01/2023,14:09,2,204100054,negative
19601,1708,,31/12/2020,14:27,5,100150066,positive
19602,840,dễ_dàng thoải_mái,30/04/2023,20:29,5,308500018,positive
19603,2395,dễ_dàng thoải_mái,28/04/2023,9:35,5,422202253,positive
19604,600,,4/2/2023,23:41,5,422211549,positive
19605,970,sần_sùi,17/01/2023,20:42,5,422204795,positive
19606,1444,dễ_chịu,3/5/2023,16:20,5,422210784,positive
19607,2280,,30/04/2024,9:07,4,422222786,positive
19608,1939,,18/11/2023,15:49,5,422209262,positive
19609,1967,,23/07/2022,13:33,5,422214147,positive
19610,462,,27/05/2023,11:39,4,204900013,positive
19611,1510,,2/1/2024,23:05,4,422211548,positive
19612,752,hời_hợt,22/05/2022,12:05,5,100230057,positive
19613,494,,11/12/2022,0:31,5,249500013,positive
19614,2433,mát_mẻ,11/3/2021,10:49,4,308500004,positive
19615,1641,dễ_chịu thoải_mái,4/6/2024,23:28,5,422207792,positive
19616,1308,,31/03/2022,9:48,5,253900003,positive
19617,69,thực_sự thực_sự,16/11/2021,17:11,1,422200306,negative
19619,3837,,4/2/2024,22:51,5,422207417,positive
19620,4394,,29/08/2017,8:15,4,100750038,positive
19621,2499,,3/5/2023,16:29,5,204100054,positive
19622,77,,26/07/2021,19:05,5,318900011,positive
19623,2854,,8/4/2020,12:59,5,318900002,positive
19624,545,,15/05/2021,20:22,4,365000018,positive
19625,116,,29/06/2024,20:02,5,422211447,positive
19626,373,,14/10/2024,0:14,5,422208972,positive
19627,799,dễ_chịu,19/12/2020,21:39,3,343700002,negative
19628,154,nhẹ_nhàng kích_ứng,20/02/2023,20:51,5,422211447,positive
19629,1895,,12/4/2024,21:35,5,308500015,positive
19630,3113,,27/04/2021,21:43,5,204100013,positive
19631,1032,dễ_chịu,28/04/2023,9:30,5,204100019,positive
19632,805,,12/9/2022,20:28,4,422202153,positive
19633,176,khô_ráo,22/02/2022,10:27,5,308900002,positive
19634,2132,nhạy_cảm,8/10/2022,6:20,4,422203609,positive
19635,3319,,13/02/2023,22:47,5,223600009,positive
19636,486,tự_nhiên,24/01/2023,16:24,5,204900013,positive
19637,2307,,23/10/2024,10:23,5,422205164,positive
19638,2759,,9/7/2021,12:06,4,248700035,positive
19639,1982,,21/11/2022,14:37,5,422208183,positive
19640,3277,,19/12/2023,11:47,5,248700055,positive
19641,2945,,26/10/2021,10:03,5,200500095,positive
19642,600,,4/2/2023,23:41,5,422206035,positive
19643,2204,,4/11/2021,19:10,5,422207414,positive
19644,796,,5/11/2023,22:18,5,422204167,positive
19645,1589,,22/03/2023,3:28,4,249500027,positive
19646,2596,,20/11/2018,19:16,5,207500007,positive
19648,2313,dễ_dàng thoải_mái,4/5/2023,20:58,5,308500009,positive
19649,3900,đặc_biệt có_thể,7/9/2020,18:09,3,422211490,negative
19650,3109,,13/04/2022,10:53,5,204100013,positive
19651,2447,,18/07/2020,11:54,5,422205162,positive
19652,683,,30/04/2023,19:00,5,100230064,positive
19653,792,có_thể,4/4/2021,2:23,5,204900056,positive
19654,3973,,5/5/2022,12:30,5,331300017,positive
19655,1579,nhạy_cảm,18/11/2020,0:37,5,358300001,positive
19656,346,,12/10/2019,13:46,5,422206648,positive
19657,1814,,3/12/2022,18:39,5,422218132,positive
19658,61,hiệu_quả,31/12/2020,16:28,5,365000014,positive
19659,2390,dễ_dàng thoải_mái,28/04/2023,14:19,5,308500009,positive
19660,1609,nhạy_cảm kích_ứng,13/06/2022,14:42,5,422208181,positive
19661,2544,,13/11/2020,22:03,5,422206537,positive
19662,1377,hiệu_quả,11/7/2023,10:26,5,358300002,positive
19663,79,,6/4/2022,18:53,4,422203807,positive
19664,238,,10/11/2021,20:19,5,205100137,positive
19665,1949,mát_da,4/8/2024,13:00,5,422207792,positive
19666,2421,,6/9/2021,23:50,5,422202253,positive
19667,1264,,27/11/2022,1:04,5,422208913,positive
19668,325,,9/9/2020,5:29,4,422211446,positive
19669,160,sạch_trơn,27/01/2023,16:44,5,205100136,positive
19670,933,ổn_định,30/05/2021,11:28,3,422211446,negative
19671,1476,,6/10/2021,21:31,5,100190059,positive
19672,4015,,11/4/2023,10:34,5,100190183,positive
19673,1394,,5/10/2021,12:11,3,422209663,negative
19674,1074,nhạy_cảm kích_ứng,18/12/2022,18:50,5,422207562,positive
19675,2742,cơ_bản đặc_biệt,29/04/2023,12:26,3,232500022,negative
19676,232,,12/8/2021,19:58,3,243300007,negative
19678,729,,9/4/2023,19:39,5,100230059,positive
19679,1203,,30/09/2021,18:14,5,422217292,positive
19680,2159,đặc_biệt,6/1/2021,16:22,3,422218365,negative
19681,494,,11/12/2022,0:33,5,308500009,positive
19682,2545,hỗn_hợp,13/11/2020,21:17,5,204100018,positive
19683,755,,3/3/2022,19:36,5,100230056,positive
19684,3120,,25/07/2022,13:28,5,223600035,positive
19685,2312,dễ_chịu,4/5/2023,22:07,5,422205164,positive
19686,3548,kích_ứng khó_chịu,9/1/2023,14:23,4,253900002,positive
19687,2710,,24/10/2024,19:40,5,422211276,positive
19688,346,,12/10/2019,13:43,5,205100136,positive
19689,2680,,20/06/2021,21:35,3,422203776,negative
19690,2367,dễ_chịu,30/04/2023,12:34,5,204100019,positive
19691,1025,dễ_dàng thoải_mái,2/5/2023,17:22,5,308500018,positive
19692,2255,nhạy_cảm,12/10/2021,21:48,5,422202362,positive
19693,310,xuất_sắc,6/12/2020,18:16,4,205100146,positive
19694,270,,27/03/2022,19:06,5,422208181,positive
19695,1085,dễ_chịu,28/04/2023,9:55,5,204100054,positive
19696,3809,,5/8/2024,23:48,5,422209048,positive
19697,1330,,20/06/2021,19:17,5,253900004,positive
19698,2448,,11/5/2021,23:34,3,422213992,negative
19699,547,nhẹ_nhàng khô_ráo đặc_biệt,14/02/2022,11:06,5,422216416,positive
19700,148,cơ_bản,2/5/2023,2:36,3,100150091,negative
19701,2260,li_ti,23/04/2021,2:13,5,422206798,positive
19702,2710,,24/10/2024,19:40,5,248700035,positive
19703,1543,kích_ứng cần_thiết kích_ứng,12/10/2022,11:09,5,422214146,positive
19704,717,,19/04/2023,16:55,5,422216594,positive
19705,48,có_thể hiệu_quả bất_ngờ hiệu_quả hiệu_quả,16/07/2022,9:31,5,422207655,positive
19707,566,thoải_mái,21/05/2019,9:46,5,204900013,positive
19708,2462,tuyệt_vời,3/9/2019,10:41,5,308500013,positive
19709,2916,,16/11/2020,15:48,5,422207283,positive
19710,1377,hợp_lý,11/7/2023,10:38,5,245500010,positive
19711,2188,,4/10/2023,8:00,5,422207414,positive
19712,3282,bình_thường nồng_nặc tự_nhiên,28/01/2024,12:53,5,213300001,positive
19713,1022,dễ_dàng thoải_mái,2/5/2023,15:07,5,422205162,positive
19714,3701,,28/07/2021,21:24,4,201600182,positive
19715,551,kích_ứng,23/07/2022,20:28,5,422204910,positive
19716,184,,4/9/2022,19:53,5,205100136,positive
19717,164,thực_sự,13/12/2022,8:25,5,422206648,positive
19718,1486,khó_chịu một_chút,7/2/2021,19:16,5,204900004,positive
19719,1455,nhạy_cảm bất_ngờ sinh_lý nhạy_cảm,24/07/2022,17:39,2,100190059,negative
19720,1069,hợp_lý,27/04/2023,22:56,5,422204910,positive
19721,619,trắng_bệch như_không,7/2/2022,10:21,5,422212100,positive
19722,2193,dễ_dàng thoải_mái,4/5/2023,19:34,5,308500009,positive
19723,196,liên_tục,3/7/2022,0:47,5,205100136,positive
19724,2938,,24/04/2024,15:26,5,365000019,positive
19725,2665,,10/4/2022,12:23,1,422203809,negative
19726,4131,,18/11/2023,13:56,5,422207812,positive
19727,3257,tệ_hại,17/09/2024,23:03,1,422205163,negative
19728,1490,nhạy_cảm hợp_nhất,25/08/2022,13:15,5,204100054,positive
19729,376,,20/08/2024,8:30,5,422208976,positive
19730,3575,,23/08/2021,11:21,5,422201090,positive
19731,228,,2/2/2022,8:19,5,422211446,positive
19732,175,,4/11/2022,17:42,5,205100136,positive
19733,2460,hạn_chế,10/11/2019,19:55,5,308500004,positive
19734,24,ngang_ngang,31/08/2023,16:43,5,200400003,positive
19735,166,,27/11/2022,8:55,5,205100146,positive
19736,2723,,9/6/2023,13:34,3,422211276,negative
19738,465,,18/05/2023,21:17,5,204900013,positive
19739,140,nhạy_cảm,13/12/2023,23:42,5,204100079,positive
19740,1232,khó_chịu,14/01/2022,10:06,5,422211501,positive
19741,598,nhạy_cảm có_thể,3/3/2023,9:17,4,422212100,positive
19742,359,,11/5/2019,14:44,5,422206648,positive
19743,2452,,7/4/2020,8:59,5,308500015,positive
19744,1436,,21/06/2024,15:30,5,204900159,positive
19745,2742,tự_nhiên thích_hợp một_chút,18/11/2022,11:30,5,422211276,positive
19746,297,nhạy_cảm khó_chịu,13/04/2021,10:22,5,422203146,positive
19747,1189,,9/6/2022,13:23,5,422217292,positive
19748,2451,,14/04/2020,22:13,5,308500037,positive
19749,1614,,10/4/2023,20:51,1,422204259,negative
19750,4033,cao_cấp cao_cấp bình_dân hiệu_quả kinh_tế eo_hẹp,30/06/2022,14:27,4,365000013,positive
19751,725,,12/4/2023,12:53,5,422216594,positive
19752,75,,13/09/2021,8:26,5,422210784,positive
19753,62,,17/04/2022,23:25,5,318900011,positive
19754,4085,,9/10/2022,14:06,5,422201374,positive
19755,4031,,31/10/2021,11:01,5,248100018,positive
19756,752,hời_hợt,22/05/2022,12:05,5,200400003,positive
19757,697,,29/04/2023,18:43,5,100230057,positive
19758,2571,hợp_lý,7/7/2020,12:45,5,248700035,positive
19759,2368,dễ_dàng thoải_mái,30/04/2023,12:27,5,422205163,positive
19760,743,,10/9/2022,9:13,5,200400003,positive
19761,295,,19/03/2021,10:49,4,422211447,positive
19762,1875,,4/2/2021,10:55,5,224100009,positive
19763,833,,14/10/2024,13:45,5,422210400,positive
19764,769,,23/12/2021,10:20,5,100230057,positive
19765,1836,nổi_bật cơ_bản,26/05/2022,18:32,3,422204259,negative
19766,2654,,26/02/2023,16:17,4,422203776,positive
19767,335,đau_lòng,23/05/2020,16:47,5,205100146,positive
19768,603,dễ_chịu,31/01/2023,13:08,5,253900006,positive
19769,1263,hiệu_quả,30/03/2021,14:10,5,308500013,positive
19770,4033,rõ_rệt,30/06/2022,14:18,5,206700001,positive
19771,2653,,19/08/2023,17:50,5,243300007,positive
19772,2064,,16/12/2021,13:06,5,422203145,positive
19773,374,,30/06/2022,17:26,5,100230057,positive
19774,1358,,3/8/2024,14:15,5,422207844,positive
19775,1890,kích_ứng,10/11/2023,13:21,5,100210023,positive
19776,2406,,4/3/2023,6:04,5,422205163,positive
19777,1287,,5/4/2020,0:30,5,201600144,positive
19778,165,nhạy_cảm đặc_biệt hiệu_quả,12/7/2022,14:54,5,293500043,positive
19779,1802,,5/10/2017,15:00,5,100220035,positive
